EX202
Date:,2025/01/17
Time:,11:00:53
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
1458,528.701050,624.670044,-4.456551,129.585556,662.300781,327.430664,965.448792,421.331482,273.658508,248.366699,299.356598,401.128204,-495.921051,482.455994,535.369751,-740.690002,619.452881,184.847702,-476.306976,340.088501,519.321289,-339.563843,233.733078,-43.012554
1459,528.738647,624.674011,-4.506516,129.906067,662.358398,327.530426,959.016724,420.722961,265.348450,247.536209,299.136719,399.856232,-496.233551,482.744141,535.286072,-733.454224,619.089355,176.616806,-476.535217,340.149872,519.207886,-339.571167,233.697632,-43.032070
1460,528.705933,624.699463,-4.563200,130.089569,662.449219,327.519592,952.318909,420.394196,257.293213,246.960785,298.960571,399.404419,-496.607361,482.985291,535.133057,-726.218628,618.610168,168.889282,-476.675537,340.274231,519.047241,-339.595245,233.713837,-42.988708
1461,528.679443,624.671326,-4.707172,130.359451,662.554688,327.518158,945.493164,419.983063,249.438370,245.921249,298.839661,398.455811,-496.894318,483.341858,535.011902,-718.910095,618.256958,161.162018,-476.789703,340.502838,518.797791,-339.629547,233.718536,-43.050053
1462,528.596558,624.532654,-4.731517,130.554413,662.697571,327.563263,938.529297,419.372864,241.918884,244.868912,298.463501,397.374786,-496.972687,483.611694,534.646179,-711.097717,617.943848,153.775970,-476.882935,341.072754,518.369446,-339.608551,233.699860,-43.027969
1463,528.581482,624.358093,-4.667058,130.650589,662.920288,327.636597,931.347961,418.912628,234.704773,244.023514,298.318085,396.535126,-497.076996,483.885590,534.196228,-702.754333,617.410217,146.467163,-476.940399,341.267242,518.165039,-339.598724,233.684875,-43.053154
1464,528.504395,624.277222,-4.587683,130.635956,663.306396,327.765411,923.785828,418.297211,227.607986,243.003174,297.605316,395.574005,-497.211029,484.058044,533.803772,-693.772827,617.027710,139.276993,-477.442413,342.206665,517.009399,-339.626923,233.715179,-43.028767
1465,528.408936,624.190430,-4.542916,130.694611,663.542297,327.918427,916.156372,417.503723,220.789169,241.830093,297.295135,394.577850,-497.406586,484.194397,533.481873,-684.606262,616.659119,132.170563,-477.610840,342.783875,516.589905,-339.653137,233.762512,-43.046574
1466,528.485291,624.082458,-4.523726,131.041611,663.551758,327.956940,908.127014,416.587677,213.599487,241.081207,296.870636,393.873627,-497.621338,484.411713,533.244263,-674.930298,615.906006,124.838219,-477.687897,342.427124,516.970581,-339.652252,233.764786,-43.062702
1467,528.519531,624.085510,-4.443733,131.563492,663.538635,328.080170,899.855774,415.796417,206.441620,240.240402,296.620850,392.638245,-497.827606,484.680817,533.113831,-665.527710,615.466919,117.928596,-477.996857,342.650360,516.976807,-339.622833,233.795090,-43.060219
1468,528.571655,624.036316,-4.425701,132.139084,663.644287,328.216522,891.270813,415.146912,200.058014,239.710388,296.564941,391.610229,-498.068451,485.160126,533.035889,-656.283325,614.815918,111.077301,-478.323364,343.022614,516.858032,-339.644531,233.808868,-43.044346
1469,528.584473,624.100281,-4.422605,132.653854,663.729797,328.253235,882.436646,414.683624,193.913544,238.695999,296.804382,390.508698,-498.273499,485.653656,532.839478,-646.777832,614.450745,104.624474,-478.566406,343.227631,516.782532,-339.702209,233.893250,-43.057446
1470,528.552917,624.263489,-4.413470,133.179276,663.889709,328.354767,873.195801,414.267120,188.126953,237.656067,296.963043,389.006927,-498.295197,486.034576,532.696899,-637.282288,614.093567,98.240105,-478.702057,343.484741,516.726074,-339.719604,233.920700,-43.089218
1471,528.558594,624.292664,-4.481041,133.850403,664.265076,328.559326,863.960327,414.363159,183.279984,236.712738,297.147308,387.770355,-498.242523,486.436279,532.474548,-627.273804,613.554138,92.108604,-478.721741,343.815857,516.550842,-339.703430,233.969727,-43.105061
1472,528.553345,624.262756,-4.625655,134.040070,665.137878,328.943146,854.219971,414.197205,178.448074,235.568939,297.067383,386.727936,-498.157928,486.847504,532.201782,-616.907104,613.245972,86.346466,-478.734039,344.162567,516.372314,-339.702667,233.984726,-43.068584
1473,528.504150,624.273987,-4.717443,134.085205,665.830872,329.069183,844.321716,414.183746,173.955734,234.589355,296.975159,385.318726,-498.044281,487.244141,532.038696,-606.244568,612.822998,80.710999,-478.716156,344.502258,516.149109,-339.753265,234.013779,-43.069309
1474,528.456543,624.235840,-4.900247,134.236603,666.448059,329.245605,834.125793,413.785675,169.535294,233.258667,297.035828,384.167725,-497.935974,487.586334,531.943970,-595.257080,612.258728,75.169487,-478.702209,344.838013,515.917847,-339.751617,234.026718,-43.056278
1475,528.527893,624.172607,-5.049036,134.428375,667.340637,329.582184,824.026184,413.318604,165.478302,232.113754,296.902588,383.091614,-497.823669,487.814026,531.933289,-584.157288,611.663574,69.756676,-478.710876,345.208496,515.813477,-339.701080,234.033096,-43.099087
1476,528.541809,624.093201,-5.087691,134.684128,667.974182,329.862396,813.653320,412.711151,161.454849,231.279465,296.976532,382.192871,-497.704346,488.054443,532.130127,-573.025146,611.272766,64.659019,-478.681122,345.648712,515.655029,-339.718414,234.081772,-43.057800
1477,528.498108,623.944763,-5.126343,134.983200,668.216309,329.977661,803.187134,411.884460,157.655746,229.897324,296.901093,381.517365,-497.609222,488.280670,532.350220,-562.040588,610.726807,59.864124,-478.594788,346.072052,515.729797,-339.732483,234.093185,-43.053139
1478,528.484619,623.777710,-5.109076,135.317841,668.297363,330.053070,792.355591,410.848419,153.695816,228.945602,296.633850,380.968414,-497.587891,488.473175,532.523865,-551.176636,610.298950,55.121872,-478.562500,346.379486,515.782837,-339.764313,234.132401,-43.082329
1479,528.447144,623.672058,-4.902676,135.742859,668.236816,330.140869,781.473389,409.558777,149.822174,228.217255,296.310577,380.748474,-497.590302,488.605743,532.664490,-540.040222,609.704102,50.692535,-478.551971,346.582489,515.987915,-339.775391,234.184692,-43.087765
1480,528.382019,623.564636,-4.743935,136.291046,668.104675,330.233917,770.693054,408.074677,146.006775,227.343658,295.948334,380.712494,-497.501190,488.762085,532.752747,-528.825378,608.813843,46.026089,-478.505219,346.771606,516.156006,-339.787720,234.238556,-43.084343
1481,528.310547,623.536072,-4.485201,136.821930,667.956848,330.342010,759.810303,406.242828,142.035873,226.265228,295.478577,380.548981,-497.484589,488.911835,532.837524,-517.643188,607.962036,41.665630,-478.203217,346.683197,516.825134,-339.815552,234.282486,-43.095783
1482,528.323303,623.476807,-4.389437,137.254272,667.880554,330.391754,749.001770,404.085419,137.716721,225.696457,295.185028,380.441193,-497.441559,489.275024,532.790894,-506.759644,606.955750,36.923183,-478.131470,346.774109,517.012024,-339.857239,234.369995,-43.075443
1483,528.301697,623.484192,-4.299398,137.558716,667.779785,330.380035,738.115967,401.892883,133.443375,224.869553,294.659424,380.440796,-497.318542,489.607788,532.717896,-496.158234,605.858521,32.216202,-477.986206,346.847809,517.025513,-339.916595,234.481033,-43.122593
1484,528.321777,623.453491,-4.194413,137.857605,667.755554,330.333191,727.392456,399.886322,128.717133,224.175064,293.948578,380.543640,-497.157928,489.933472,532.441040,-486.175446,604.622070,27.683939,-477.910309,347.106079,516.762634,-339.944702,234.507767,-43.178913
1485,528.274353,623.369934,-4.065537,138.160797,667.741089,330.300995,716.733398,398.143921,124.213074,223.663010,293.447784,380.476990,-496.862640,490.294220,532.008240,-476.187012,603.568176,23.462677,-477.550873,347.211914,516.615906,-339.954132,234.517960,-43.176754
1486,528.248169,623.219299,-4.016571,138.573227,667.880493,330.327179,706.116272,396.540436,119.982368,223.382111,293.012177,380.347412,-496.610199,490.612061,531.446655,-466.609833,602.416382,19.380871,-477.131409,347.359833,516.571472,-340.004730,234.548279,-43.179222
1487,528.255005,623.036926,-3.960406,138.928345,667.901489,330.221008,695.732361,395.353790,115.670227,222.819763,292.493378,380.020020,-496.364502,490.667175,530.849487,-457.029236,601.406250,15.658459,-476.770081,349.027039,515.522339,-340.030640,234.586655,-43.168159
1488,528.234558,622.641968,-3.835679,139.406113,667.836731,330.096771,685.538940,394.059113,111.591995,222.363602,292.000793,379.778900,-496.160553,490.977142,530.163513,-447.586823,600.169983,11.989499,-476.389709,349.435059,515.100586,-340.050018,234.614151,-43.188549
1489,528.183044,622.221436,-3.724999,139.815994,667.715820,329.972443,675.433838,393.086426,107.744858,221.621338,291.136108,379.342010,-495.931000,491.529694,529.670593,-438.534485,599.267090,8.519567,-476.279907,349.542236,514.925537,-340.062500,234.685425,-43.194427
1490,528.241333,621.769836,-3.681498,140.261490,667.526062,329.964386,665.790771,391.862976,103.358696,220.850220,290.484406,378.875214,-495.611908,492.219696,529.257202,-430.074280,598.430603,5.412260,-476.196320,349.700439,514.695129,-340.122223,234.782028,-43.163055
1491,528.304260,621.263550,-3.327560,140.961075,667.236511,330.069214,656.430603,390.579926,99.800644,220.021652,289.992706,378.329681,-495.385193,492.858002,529.016602,-421.923126,597.635132,2.052129,-476.108643,349.879211,514.433960,-340.140320,234.879669,-43.183258
1492,528.319336,620.769409,-3.186435,141.650558,666.906250,330.138031,647.504639,389.106750,95.856339,218.932816,289.306824,377.724030,-495.112671,493.475616,528.584900,-414.490631,596.863403,-0.884885,-475.947906,351.549072,513.391907,-340.234802,234.967056,-43.188148
1493,528.338074,620.219604,-3.136972,142.270859,666.651917,330.179474,639.186035,387.211060,92.032501,217.674454,288.803070,377.312256,-494.942841,494.043304,528.050171,-407.465973,596.150269,-3.732362,-475.676025,351.965515,512.890869,-340.236481,235.080826,-43.166950
1494,528.140686,619.689270,-2.897182,143.081299,666.441162,330.646851,631.242798,385.202820,87.858566,216.451096,287.933350,377.077240,-494.549622,494.421753,527.357788,-401.168457,595.702026,-6.260994,-475.410980,352.316223,512.543884,-340.272095,235.140335,-43.125542
1495,528.143066,619.383301,-2.618158,144.011398,666.164856,330.879150,623.794617,383.262573,83.795639,215.004242,286.902618,376.714355,-494.356750,494.985809,526.821289,-395.108093,595.229065,-8.814237,-475.236389,352.536743,512.287292,-340.301331,235.195374,-43.085762
1496,528.089661,618.710449,-2.337039,144.979630,666.026550,331.146301,616.563538,381.151184,79.833900,213.537231,286.478729,376.358734,-494.044373,495.661011,526.355408,-389.343567,594.835266,-10.744906,-475.263733,352.633423,512.201050,-340.308258,235.273499,-43.131008
1497,527.976379,618.194092,-2.118234,145.580750,665.921387,331.282501,610.026367,379.058441,76.256676,212.544098,285.903290,376.029816,-493.804657,496.241791,525.936218,-384.103394,594.223694,-12.597472,-475.321136,354.176056,511.395874,-340.343445,235.362747,-43.127293
1498,528.016235,617.862305,-1.823408,146.534561,665.660217,331.587097,603.490845,377.703613,72.126030,211.199493,285.070984,375.699524,-493.396515,496.741333,525.370605,-379.318848,593.889343,-14.750957,-475.362610,354.438934,511.248993,-340.424011,235.463959,-43.138046
1499,527.947693,617.509521,-1.589295,147.228546,665.561829,331.365753,597.452759,375.911804,68.612595,210.082809,283.806732,375.660370,-493.041840,496.957550,524.955200,-374.987549,593.420959,-16.351187,-475.337646,354.629791,511.088470,-340.488922,235.508102,-43.172516
1500,527.943420,617.047302,-1.393585,148.458862,665.287476,331.826904,591.549255,375.320160,64.916695,208.417084,283.039673,374.939331,-492.763184,497.357483,524.494812,-371.025513,593.342651,-18.123432,-475.171082,355.014160,510.911377,-340.551086,235.543121,-43.179005
1501,527.934570,616.544556,-1.202749,149.319336,665.218994,331.786102,586.680603,373.654327,61.937500,206.804016,282.048462,374.377197,-492.414001,497.948303,524.261353,-367.546509,593.174500,-19.520819,-475.070251,355.419403,510.773773,-340.562531,235.560608,-43.219025
1502,527.955200,616.114807,-1.055599,150.455673,665.058899,331.665131,581.790710,372.159515,58.205994,205.817123,281.533173,373.864990,-492.315491,498.663330,524.064941,-364.458160,592.880188,-20.708466,-474.980438,357.157196,509.857880,-340.559540,235.562332,-43.178589
1503,528.032898,615.607056,-0.933517,151.393799,664.806641,331.610931,577.308289,369.594238,55.412636,204.710175,281.133667,373.539215,-492.061523,499.266937,523.747192,-361.568207,592.811035,-21.683834,-474.876984,357.447052,509.707550,-340.546539,235.539246,-43.162373
1504,528.077209,615.273743,-0.706339,152.316345,664.654297,331.867767,573.261414,368.286255,51.706867,203.234222,280.484772,372.938873,-491.916138,499.605743,523.411743,-359.249695,592.639282,-22.712917,-474.861145,357.491791,509.675812,-340.563080,235.597916,-43.180958
1505,528.155457,615.042419,-0.445935,153.191071,664.358704,331.987030,569.717346,366.560272,48.390713,202.521210,280.003662,372.461853,-491.647858,499.791260,523.006226,-357.309875,592.472473,-23.415501,-474.872986,357.451019,509.669250,-340.588318,235.614197,-43.162685
1506,528.151062,614.805908,-0.266134,154.046768,663.986755,332.017334,566.333130,364.746857,44.938473,201.426727,279.553955,372.047943,-491.401123,500.159729,522.555298,-355.723602,592.317871,-24.324375,-474.851349,357.586487,509.561249,-340.617401,235.637299,-43.168255
1507,528.129456,614.683594,-0.215250,154.795959,663.680115,332.392609,563.488098,363.051788,41.621460,200.280960,279.057404,371.553955,-491.270111,500.695313,522.299133,-354.176788,592.228760,-25.159908,-474.839630,357.632050,509.459442,-340.613770,235.647339,-43.181553
1508,528.117737,614.647400,-0.146334,155.217987,663.569397,332.381165,560.735657,361.469574,38.188137,199.394135,278.489624,371.326080,-491.260773,501.247070,522.134399,-353.195465,592.273193,-25.832245,-474.744873,357.831818,509.276886,-340.589752,235.644272,-43.148182
1509,528.123169,614.602539,-0.095053,156.084045,663.147827,332.821045,558.660645,359.797241,34.946377,199.043777,278.096619,371.236053,-491.156158,501.711884,521.873169,-352.084137,592.481750,-26.586235,-474.663910,359.582062,508.336792,-340.563019,235.600693,-43.132641
1510,528.153992,614.612366,-0.083170,156.523788,662.933167,332.949615,556.429749,358.226593,32.060703,198.238602,277.601349,370.717224,-491.085205,502.076813,521.707642,-351.328094,592.704346,-27.153906,-474.564240,359.914917,508.119293,-340.512146,235.595474,-43.048077
1511,528.158875,614.685120,-0.046981,156.775528,662.747742,333.102386,554.790955,356.853088,29.834757,197.569626,277.075928,370.104614,-490.995941,502.278595,521.453003,-350.446960,593.175293,-27.935377,-474.562805,360.105865,508.042938,-340.456451,235.550034,-43.101749
1512,528.184692,614.729919,-0.084140,156.983368,662.558044,333.244904,553.269531,355.421967,27.898315,197.078903,276.695526,369.680725,-490.917419,502.553406,521.154602,-350.078033,593.657593,-28.467945,-474.541199,360.310333,508.008331,-340.445038,235.546631,-43.050724
1513,528.250488,614.843506,-0.089333,157.200439,662.272156,333.468170,551.830750,354.074188,26.227121,196.682571,276.216461,369.149780,-490.821930,502.855957,520.906921,-349.970459,593.972168,-28.817493,-474.542877,360.521484,507.946686,-340.397156,235.506989,-42.998341
1514,528.311401,615.013611,-0.103168,157.330307,661.940369,333.674652,551.090027,352.896362,25.181086,196.388962,275.799347,368.939301,-490.694031,503.069794,520.782715,-349.984467,594.282654,-29.108347,-474.544342,360.691650,507.981781,-340.369263,235.492615,-42.955784
1515,528.352844,615.240845,-0.154073,157.444672,661.637451,333.895691,550.084839,351.759827,24.144474,196.195847,275.204559,368.239777,-490.642365,503.293365,520.589905,-350.101379,594.603760,-29.273325,-474.621948,360.744995,508.077057,-340.327271,235.472916,-42.945610
1516,528.345581,615.463379,-0.234920,157.532394,661.232544,333.964417,549.619934,350.707916,23.866930,195.885284,274.821381,367.574341,-490.627533,503.535126,520.535156,-350.306335,594.883301,-29.320515,-474.821503,361.546051,507.708221,-340.315857,235.473053,-42.918705
1517,528.353210,615.697632,-0.325804,157.662598,660.787415,334.010742,549.417297,349.777985,23.722687,195.665451,274.311218,366.980774,-490.542969,503.740723,520.417053,-350.590546,595.088135,-29.441359,-474.758240,360.933105,508.197937,-340.288452,235.428848,-42.916168
1518,528.432556,615.987549,-0.429438,157.692230,660.423645,334.127930,549.178772,348.692993,23.773148,195.509720,273.876556,366.579803,-490.528687,504.068024,520.477844,-351.023193,595.346130,-29.599850,-474.861145,360.889374,508.287689,-340.290955,235.400391,-42.896107
